,Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
1408,311,Software Development,Marketing,Testing,10,790,Jane Smith,Completed,2023-06-19,2023-06-19 10:00:00,0.954756188006468
1409,907,Customer Onboarding,Sales,Initial Contact,19,703,Alex Green,Pending,2023-06-24,,8.51410818285449
1410,808,Invoice Processing,Sales,Verify Invoice,3,168,John Doe,Completed,2023-12-17,2023-12-17 03:00:00,9.537744623556964
1411,516,Employee Recruitment,IT,Initial Contact,10,330,Alice White,Pending,2023-05-08,,3.0389239551452474
1412,159,Product Launch,IT,Initial Contact,14,966,Jane White,Completed,2023-03-05,2023-03-05 14:00:00,8.094464040072967
1413,591,Product Launch,IT,Conduct Interviews,18,540,Alex Green,Pending,2023-07-17,,5.131303621133742
1414,183,Software Development,Marketing,Verify Invoice,17,1275,Bob Smith,Pending,2023-01-27,,9.828160917825956
1415,749,Employee Recruitment,Marketing,Requirements Gathering,19,1254,Charlie Smith,In Progress,2023-03-10,,7.135072776188816
1416,811,Product Launch,Finance,Testing,8,360,Bob Brown,In Progress,2023-10-29,,3.8631926230527656
1417,489,Software Development,IT,Initial Contact,10,440,Alex White,Completed,2023-02-06,2023-02-06 10:00:00,4.53968774829153
1418,600,Customer Onboarding,Sales,Launch Campaign,2,60,Jane Doe,Completed,2023-08-14,2023-08-14 02:00:00,6.180826933582474
1419,126,Product Launch,Marketing,Product Design,7,644,John Brown,In Progress,2023-03-01,,5.446321959181675
1420,769,Software Development,Finance,Coding,2,136,Bob Doe,Pending,2023-05-21,,4.044302650781592
1421,942,Software Development,HR,Requirements Gathering,6,66,John Black,Completed,2023-12-20,2023-12-20 06:00:00,8.244017529664902
1422,163,Product Launch,HR,Market Research,17,1445,Alex Brown,Pending,2023-01-10,,8.752925430462653
1423,103,Invoice Processing,IT,Collect Documents,1,98,Alice White,In Progress,2023-07-31,,7.561173240628899
1424,646,Software Development,IT,Screen Candidates,12,1140,John Brown,Pending,2023-06-10,,5.942127846018719
1425,124,Employee Recruitment,Finance,Product Design,6,552,John Green,Completed,2023-09-05,2023-09-05 06:00:00,6.858272567059497
1426,643,Employee Recruitment,HR,Collect Documents,3,282,John Black,Completed,2023-03-29,2023-03-29 03:00:00,1.3334077910195783
1427,652,Software Development,IT,Collect Documents,15,270,Alex White,Completed,2023-08-21,2023-08-21 15:00:00,9.092525011891272
1428,202,Product Launch,Marketing,Testing,14,910,Bob Black,In Progress,2023-12-30,,3.998369596707523
1429,987,Employee Recruitment,Finance,Approve Invoice,1,31,Alice Brown,In Progress,2023-04-13,,1.7252948209666374
1430,282,Product Launch,IT,Testing,11,440,Alice Green,Completed,2023-01-15,2023-01-15 11:00:00,4.20131167789625
1431,583,Customer Onboarding,IT,Verify Invoice,13,884,John Doe,Completed,2023-08-16,2023-08-16 13:00:00,8.386022213117759
1432,206,Employee Recruitment,HR,Initial Contact,8,80,Jane Black,Completed,2023-10-20,2023-10-20 08:00:00,1.5871029018745508
1433,98,Product Launch,Sales,Receive Invoice,9,477,Jane Black,Pending,2023-07-05,,3.9184149034854414
1434,21,Product Launch,HR,Requirements Gathering,18,342,Bob Black,Pending,2023-06-27,,6.063353006841366
1435,29,Customer Onboarding,Marketing,Product Design,4,148,Bob Black,In Progress,2023-09-09,,3.6520437238031898
1436,230,Employee Recruitment,HR,Collect Documents,11,935,Bob Doe,Completed,2023-03-28,2023-03-28 11:00:00,3.786485429209909
1437,808,Customer Onboarding,Marketing,Coding,16,1136,John Black,Completed,2023-04-17,2023-04-17 16:00:00,4.861034485991661
1438,746,Product Launch,Marketing,Approve Invoice,11,880,Jane Brown,Pending,2023-08-19,,4.399767009555301
1439,800,Employee Recruitment,HR,Verify Invoice,13,832,Charlie Doe,Completed,2023-07-15,2023-07-15 13:00:00,1.725826031108485
1440,531,Software Development,Sales,Screen Candidates,3,264,Bob Doe,Pending,2023-12-05,,4.595560811921748
1441,139,Employee Recruitment,IT,Verify Invoice,8,392,Alice Green,Pending,2023-02-22,,4.865225099907997
1442,393,Customer Onboarding,Sales,Coding,10,440,Alex Smith,Pending,2023-01-29,,9.39264607457144
1443,656,Invoice Processing,Finance,Receive Invoice,5,65,Charlie White,Completed,2023-06-10,2023-06-10 05:00:00,2.986370756345764
1444,888,Product Launch,HR,Initial Contact,16,608,Jane Green,Pending,2023-07-11,,3.380609550832169
1445,150,Invoice Processing,IT,Receive Invoice,16,1472,Alex White,Pending,2023-11-30,,2.415317327330228
1446,624,Invoice Processing,Finance,Requirements Gathering,16,656,Alice White,In Progress,2023-11-10,,6.793589526055451
1447,750,Employee Recruitment,Sales,Verify Invoice,12,156,John Green,In Progress,2023-04-09,,2.656360304386646
1448,580,Product Launch,HR,Review Documents,17,1088,John Green,Pending,2023-08-18,,6.580361820368337
1449,686,Software Development,Finance,Conduct Interviews,18,1638,John Smith,Pending,2023-05-09,,9.130293345823269
1450,975,Customer Onboarding,Finance,Testing,9,504,Jane Smith,In Progress,2023-06-23,,5.7639164052796135
1451,648,Invoice Processing,Finance,Testing,2,58,Charlie Green,Completed,2023-11-20,2023-11-20 02:00:00,7.612187811752924
1452,976,Invoice Processing,Finance,Job Posting,7,574,Alex Smith,Completed,2023-11-01,2023-11-01 07:00:00,9.28064875174217
1453,258,Invoice Processing,Finance,Approve Invoice,1,23,Bob Smith,In Progress,2023-06-12,,8.9716519226557
1454,121,Software Development,Sales,Testing,7,616,Bob Black,In Progress,2023-01-18,,8.548001518728794
1455,25,Invoice Processing,Marketing,Coding,9,279,Alice Black,Pending,2023-09-05,,4.377237575490414
1456,707,Product Launch,Sales,Receive Invoice,5,400,Alex Green,In Progress,2023-04-29,,5.672824804192582
1457,497,Product Launch,Marketing,Launch Campaign,16,704,Alice Smith,In Progress,2023-07-19,,7.080097819897243
1458,285,Employee Recruitment,Marketing,Requirements Gathering,5,330,John Black,Completed,2023-09-07,2023-09-07 05:00:00,2.931733631657565
1459,839,Customer Onboarding,Marketing,Job Posting,10,100,Bob White,Completed,2023-10-09,2023-10-09 10:00:00,4.238617324941774
1460,820,Product Launch,IT,Requirements Gathering,16,976,Charlie Smith,Pending,2023-03-03,,1.9580061648137537
1461,654,Invoice Processing,Marketing,Initial Contact,16,560,Alice Black,In Progress,2023-04-27,,5.355222973289953
1462,857,Product Launch,Sales,Collect Documents,2,198,Jane Green,Pending,2023-12-28,,7.866566179427207
1463,488,Customer Onboarding,Marketing,Conduct Interviews,5,495,Jane Green,Pending,2023-03-01,,8.042815474690721
1464,976,Employee Recruitment,Marketing,Review Documents,15,1080,Alex Green,Completed,2023-10-17,2023-10-17 15:00:00,8.593871583876131
1465,955,Employee Recruitment,Marketing,Requirements Gathering,3,213,Charlie Black,Pending,2023-11-12,,3.3733211454479326
1466,13,Customer Onboarding,HR,Job Posting,3,36,Alice Doe,Pending,2023-07-10,,1.5348804114541623
1467,982,Employee Recruitment,Sales,Receive Invoice,15,840,Alex Smith,Pending,2023-05-26,,0.830169713875184
1468,514,Product Launch,Marketing,Testing,19,1900,Charlie Black,Completed,2023-03-22,2023-03-22 19:00:00,6.040465657188109
1469,375,Product Launch,HR,Testing,7,147,Jane Doe,In Progress,2023-05-21,,9.844541389676682
1470,201,Software Development,Finance,Collect Documents,2,68,Bob White,Completed,2023-08-23,2023-08-23 02:00:00,1.8605592928244277
1471,156,Software Development,HR,Review Documents,18,342,Jane Green,Completed,2023-10-10,2023-10-10 18:00:00,3.995167777738005
1472,443,Invoice Processing,Marketing,Coding,12,924,John Brown,In Progress,2023-07-11,,4.062767987845169
1473,290,Customer Onboarding,Sales,Collect Documents,6,300,Jane Black,Completed,2023-02-28,2023-02-28 06:00:00,1.847075300371902
1474,232,Customer Onboarding,IT,Testing,13,143,Alice White,Pending,2023-10-13,,3.6901388840463953
1475,303,Product Launch,HR,Product Design,11,836,Alex Brown,Pending,2023-03-13,,6.450662755241083
1476,505,Software Development,HR,Market Research,7,469,Charlie Brown,Completed,2023-01-16,2023-01-16 07:00:00,7.88011188364821
1477,713,Product Launch,Sales,Launch Campaign,13,351,Charlie White,In Progress,2023-11-23,,2.6062198549918083
1478,384,Customer Onboarding,Marketing,Market Research,20,1680,John Brown,Pending,2023-08-15,,8.232820305090323
1479,418,Product Launch,Finance,Conduct Interviews,18,1530,Jane Doe,Completed,2023-05-24,2023-05-24 18:00:00,1.3172650729292212
1480,611,Invoice Processing,Marketing,Initial Contact,1,25,Charlie Green,In Progress,2023-07-25,,3.836570419318207
1481,504,Product Launch,IT,Review Documents,13,1066,Alex Green,Completed,2023-03-23,2023-03-23 13:00:00,7.607620862939937
1482,384,Employee Recruitment,IT,Review Documents,19,209,John White,In Progress,2023-03-25,,7.081024389752754
1483,505,Software Development,Finance,Coding,9,351,Bob Smith,Pending,2023-06-18,,5.7059024735815935
1484,476,Employee Recruitment,Marketing,Requirements Gathering,6,216,Bob Green,Pending,2023-04-17,,9.64216005992123
1485,399,Invoice Processing,Finance,Initial Contact,1,22,John Doe,In Progress,2023-05-02,,5.062546064846253
1486,407,Invoice Processing,Sales,Coding,19,1539,Bob Black,Pending,2023-03-10,,7.615254837718574
1487,955,Customer Onboarding,HR,Testing,6,384,Alice Black,Completed,2023-12-20,2023-12-20 06:00:00,9.083750943765912
1488,635,Employee Recruitment,Sales,Testing,15,555,Alice Doe,Completed,2023-02-12,2023-02-12 15:00:00,9.875363564417135
1489,333,Customer Onboarding,Finance,Receive Invoice,16,384,Jane White,Completed,2023-11-23,2023-11-23 16:00:00,4.382915661262484
1490,710,Product Launch,Sales,Verify Invoice,10,520,Alice White,In Progress,2023-04-11,,1.4016182394820254
1491,147,Employee Recruitment,Marketing,Coding,20,460,John Doe,In Progress,2023-11-24,,0.9106478235321358
1492,633,Customer Onboarding,IT,Receive Invoice,13,390,Charlie Brown,Completed,2023-08-27,2023-08-27 13:00:00,6.164223673246616
1493,28,Employee Recruitment,HR,Launch Campaign,16,1248,Jane Green,In Progress,2023-05-30,,6.668820349909771
1494,930,Product Launch,Sales,Launch Campaign,11,583,Alex Brown,In Progress,2023-07-31,,7.63463155011161
1495,367,Customer Onboarding,HR,Coding,6,150,Jane Doe,Pending,2023-06-07,,7.757882821669565
1496,490,Invoice Processing,Sales,Conduct Interviews,12,1068,Bob Smith,In Progress,2023-08-21,,8.844718335857168
1497,946,Invoice Processing,Marketing,Product Design,17,357,Jane Green,In Progress,2023-05-31,,9.61783613767922
1498,974,Invoice Processing,Sales,Launch Campaign,6,480,Jane Green,In Progress,2023-08-05,,9.838512678354284
1499,70,Product Launch,Finance,Verify Invoice,18,342,Bob Green,Completed,2023-07-26,2023-07-26 18:00:00,3.6488809117340857
1500,135,Product Launch,IT,Conduct Interviews,8,504,Alice Smith,Completed,2023-03-14,2023-03-14 08:00:00,2.3776932815882965
1501,420,Product Launch,Marketing,Verify Invoice,6,516,Charlie Doe,Completed,2023-10-11,2023-10-11 06:00:00,6.37315977899968
1502,431,Employee Recruitment,Marketing,Testing,3,171,Charlie Smith,In Progress,2023-06-22,,7.019634206087813
1503,327,Product Launch,Finance,Collect Documents,7,420,John Smith,Pending,2023-05-20,,6.423352775372903
1504,811,Invoice Processing,IT,Review Documents,18,1728,Bob White,In Progress,2023-11-05,,8.742371988917563
1505,522,Customer Onboarding,IT,Approve Invoice,4,224,Alex Smith,Pending,2023-10-29,,5.220262757095371
1506,707,Employee Recruitment,Finance,Conduct Interviews,19,1026,Bob Green,In Progress,2023-12-26,,4.645720631992395
1507,653,Employee Recruitment,Marketing,Market Research,6,366,Bob Black,Completed,2023-11-28,2023-11-28 06:00:00,1.016357232445867
1508,102,Product Launch,IT,Initial Contact,4,224,Alice Black,Completed,2023-01-18,2023-01-18 04:00:00,8.006872504654655
1509,121,Customer Onboarding,Finance,Conduct Interviews,19,1368,Alice White,In Progress,2023-09-17,,7.3762523753851
1510,951,Customer Onboarding,Marketing,Review Documents,16,1280,Charlie Brown,In Progress,2023-10-06,,5.8116837025523225
1511,274,Employee Recruitment,HR,Initial Contact,6,144,Bob Black,Pending,2023-05-05,,4.472266777220431
1512,827,Software Development,Sales,Collect Documents,20,1200,Jane Black,Pending,2023-07-15,,6.265885665017295
1513,253,Employee Recruitment,Marketing,Job Posting,1,20,Alex Brown,Pending,2023-01-12,,1.6110594603007178
1514,545,Software Development,IT,Coding,9,135,Bob Green,Completed,2023-01-24,2023-01-24 09:00:00,8.892795301530786
1515,95,Customer Onboarding,Marketing,Market Research,7,399,Jane Smith,Completed,2023-10-11,2023-10-11 07:00:00,9.521702256701378
1516,851,Customer Onboarding,Finance,Screen Candidates,6,174,Alex White,In Progress,2023-09-24,,0.1058993600527302
1517,797,Employee Recruitment,IT,Market Research,4,164,Alex Black,Pending,2023-05-12,,1.8459747070902035
1518,522,Customer Onboarding,IT,Approve Invoice,13,585,Jane Doe,Pending,2023-11-01,,5.085996709959409
1519,741,Product Launch,IT,Screen Candidates,15,810,Bob White,Completed,2023-01-02,2023-01-02 15:00:00,2.5943468843206507
1520,196,Employee Recruitment,Sales,Screen Candidates,17,1615,Alice Black,Completed,2023-07-08,2023-07-08 17:00:00,1.1428107632208615
1521,544,Customer Onboarding,HR,Testing,19,741,Alex Green,Completed,2023-11-16,2023-11-16 19:00:00,2.440712176697696
1522,659,Invoice Processing,HR,Receive Invoice,5,210,John Doe,Completed,2023-04-24,2023-04-24 05:00:00,6.7512089293943225
1523,992,Customer Onboarding,Finance,Verify Invoice,2,140,Alex Brown,In Progress,2023-09-23,,2.062329587050211
1524,231,Product Launch,Marketing,Requirements Gathering,3,132,John Green,Pending,2023-03-18,,6.831840005979291
1525,306,Software Development,HR,Approve Invoice,1,95,Charlie White,Completed,2023-01-22,2023-01-22 01:00:00,2.2218092931734423
1526,725,Software Development,Sales,Conduct Interviews,18,792,Jane Black,In Progress,2023-05-08,,0.1083732714628338
1527,434,Software Development,IT,Screen Candidates,7,238,Alice Black,In Progress,2023-05-16,,0.6776224729332092
1528,969,Employee Recruitment,IT,Launch Campaign,20,520,Alex Smith,Pending,2023-09-19,,6.731713110509424
1529,979,Product Launch,Finance,Market Research,17,1428,Alex Smith,In Progress,2023-11-03,,8.85729772516102
1530,461,Product Launch,Finance,Launch Campaign,20,240,Jane White,In Progress,2023-04-22,,3.603660191450225
1531,284,Product Launch,HR,Launch Campaign,18,1746,John Doe,In Progress,2023-04-14,,2.573214885610502
1532,7,Software Development,Finance,Initial Contact,11,165,Bob White,In Progress,2023-09-04,,7.665091838589129
1533,218,Software Development,Marketing,Screen Candidates,18,486,Alex Black,Completed,2023-01-30,2023-01-30 18:00:00,9.305867767311476
1534,498,Customer Onboarding,HR,Coding,15,525,Bob Black,Pending,2023-01-10,,5.003842419895169
1535,747,Employee Recruitment,Sales,Requirements Gathering,12,648,Alex Green,Completed,2023-03-02,2023-03-02 12:00:00,5.166577507855099
1536,301,Software Development,IT,Verify Invoice,15,1470,Charlie Black,Completed,2023-04-07,2023-04-07 15:00:00,9.07048429717026
1537,773,Software Development,IT,Conduct Interviews,14,686,Jane Smith,In Progress,2023-02-18,,7.271868765761303
1538,571,Product Launch,IT,Product Design,3,270,Alice Black,Pending,2023-05-05,,6.194616021108952
1539,359,Customer Onboarding,Sales,Screen Candidates,19,494,Charlie Black,In Progress,2023-06-09,,2.867480744589297
1540,378,Customer Onboarding,HR,Receive Invoice,7,476,Charlie Brown,Completed,2023-03-29,2023-03-29 07:00:00,8.252730477953067
1541,855,Software Development,HR,Review Documents,6,330,Alex Doe,Pending,2023-06-19,,3.319863430477824
1542,712,Software Development,Finance,Launch Campaign,4,312,Jane Green,In Progress,2023-06-25,,9.807243131972786
1543,251,Invoice Processing,HR,Product Design,15,1170,Alice Doe,In Progress,2023-01-14,,8.546507234014605
1544,335,Employee Recruitment,HR,Testing,5,285,Charlie Doe,Completed,2023-06-04,2023-06-04 05:00:00,0.836832215352602
1545,784,Software Development,Marketing,Coding,19,1349,Charlie White,Pending,2023-12-03,,3.10539861476153
1546,161,Software Development,Sales,Launch Campaign,10,280,Charlie Green,In Progress,2023-09-23,,0.2153733820740921
1547,83,Invoice Processing,Marketing,Conduct Interviews,6,234,Charlie Black,Pending,2023-04-07,,0.6312597067012982
1548,43,Employee Recruitment,Finance,Review Documents,7,364,Alex Green,Completed,2023-07-28,2023-07-28 07:00:00,9.87255344539444
1549,438,Customer Onboarding,HR,Market Research,7,511,Bob Black,Completed,2023-01-04,2023-01-04 07:00:00,1.57902326739931
1550,729,Employee Recruitment,IT,Receive Invoice,1,19,Charlie Brown,Completed,2023-09-19,2023-09-19 01:00:00,4.319012130061876
1551,499,Software Development,Sales,Initial Contact,13,390,Bob Black,In Progress,2023-10-01,,8.695227136738573
1552,634,Customer Onboarding,Finance,Collect Documents,10,670,Bob White,Completed,2023-06-22,2023-06-22 10:00:00,9.327565270815787
1553,340,Product Launch,HR,Testing,12,948,Bob White,Completed,2023-08-08,2023-08-08 12:00:00,1.7453398236862638
1554,823,Product Launch,Marketing,Initial Contact,19,1653,Jane Doe,Completed,2023-10-01,2023-10-01 19:00:00,9.2922264988151
1555,61,Software Development,HR,Conduct Interviews,3,87,John Doe,In Progress,2023-07-17,,4.197036445755838
1556,365,Customer Onboarding,Finance,Receive Invoice,12,720,Bob Doe,Completed,2023-06-23,2023-06-23 12:00:00,4.480863960154062
1557,381,Software Development,IT,Launch Campaign,19,1007,Alice Smith,Completed,2023-01-25,2023-01-25 19:00:00,4.292451734042713
1558,116,Invoice Processing,IT,Conduct Interviews,7,168,Alice Brown,Completed,2023-04-26,2023-04-26 07:00:00,7.688533509966394
1559,813,Customer Onboarding,Finance,Testing,6,342,Jane Black,Completed,2023-12-24,2023-12-24 06:00:00,1.912806075337545
1560,399,Product Launch,HR,Conduct Interviews,2,50,Alice Doe,Pending,2023-10-02,,5.260730004868775
1561,175,Product Launch,Sales,Verify Invoice,20,860,Bob Brown,In Progress,2023-07-25,,7.391144311012542
1562,308,Employee Recruitment,HR,Screen Candidates,18,720,Bob White,Pending,2023-01-15,,1.2676720966696042
