Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
85,Software Development,Finance,Testing,14,224,Bob Green,In Progress,2023-04-04,,4.069684133040637
485,Software Development,Finance,Review Documents,6,486,Alex Smith,Pending,2023-03-28,,3.825394642328704
650,Product Launch,Marketing,Testing,20,1280,Alex Doe,Pending,2023-12-26,,6.280244027173706
802,Customer Onboarding,Finance,Launch Campaign,7,336,Jane Brown,Completed,2023-11-02,2023-11-02 07:00:00,8.682094823889775
52,Product Launch,Sales,Requirements Gathering,15,1050,John Brown,In Progress,2023-11-08,,7.30850303969956
281,Product Launch,Sales,Verify Invoice,16,1056,Bob Black,In Progress,2023-01-19,,5.08608450288346
968,Product Launch,Finance,Approve Invoice,6,78,John Brown,Pending,2023-06-05,,2.605124148260934
936,Software Development,Sales,Coding,20,1740,Alice Doe,In Progress,2023-10-15,,0.4170583845298015
787,Invoice Processing,Finance,Launch Campaign,2,128,Jane Brown,Pending,2023-04-14,,8.286919851185843
320,Product Launch,Marketing,Initial Contact,16,832,Alex Smith,In Progress,2023-07-21,,4.440587606474901
519,Invoice Processing,IT,Requirements Gathering,10,290,John Doe,Pending,2023-09-10,,6.874926345283454
901,Employee Recruitment,HR,Verify Invoice,18,1548,Jane White,Pending,2023-07-30,,4.057772473272738
396,Product Launch,HR,Conduct Interviews,8,312,Charlie White,In Progress,2023-10-27,,9.607243195879512
475,Customer Onboarding,Marketing,Market Research,18,1332,John Black,Completed,2023-02-28,2023-02-28 18:00:00,1.0278685637750817
969,Invoice Processing,IT,Approve Invoice,15,810,Alice Doe,Completed,2023-04-15,2023-04-15 15:00:00,3.7322937433963013
180,Invoice Processing,IT,Product Design,14,1148,John Doe,Pending,2023-04-14,,8.867495740579333
415,Invoice Processing,IT,Screen Candidates,5,465,Alice Green,In Progress,2023-02-20,,1.339395963118023
325,Employee Recruitment,HR,Collect Documents,10,980,Alice Doe,Pending,2023-12-27,,0.3626864767612348
576,Employee Recruitment,IT,Initial Contact,18,864,Charlie Brown,Pending,2023-01-24,,9.377782265469815
963,Product Launch,HR,Requirements Gathering,9,495,Jane Doe,Completed,2023-12-25,2023-12-25 09:00:00,0.09204628944597726
101,Product Launch,Sales,Market Research,16,672,Jane Smith,Pending,2023-02-27,,9.805874050333847
309,Employee Recruitment,HR,Market Research,18,954,John Smith,In Progress,2023-05-10,,4.095904742647698
146,Invoice Processing,Sales,Product Design,10,170,Alice Brown,Pending,2023-03-28,,8.822470441501892
542,Product Launch,Finance,Launch Campaign,12,528,Bob Black,Pending,2023-06-17,,8.827712043992072
60,Product Launch,Sales,Collect Documents,18,216,John Brown,Pending,2023-09-07,,2.447203062468637
874,Software Development,Marketing,Product Design,7,441,Alex Brown,Pending,2023-03-25,,9.027681398100942
656,Employee Recruitment,Finance,Conduct Interviews,13,260,Charlie Doe,Pending,2023-02-09,,0.26636645887100796
87,Product Launch,IT,Approve Invoice,8,416,Alice White,Completed,2023-11-10,2023-11-10 08:00:00,5.852540028873294
318,Software Development,Marketing,Coding,4,312,Jane Smith,Pending,2023-01-11,,6.944722459943399
774,Software Development,Marketing,Job Posting,18,612,Bob Black,Pending,2023-01-08,,8.639283579490586
884,Product Launch,HR,Testing,6,444,John Green,Pending,2023-12-10,,4.191817071265575
120,Customer Onboarding,Marketing,Coding,4,336,John Brown,Pending,2023-12-26,,3.314004066496805
889,Software Development,Finance,Collect Documents,18,288,Alex Black,Completed,2023-12-09,2023-12-09 18:00:00,1.3036936649736897
218,Invoice Processing,Marketing,Screen Candidates,20,1960,Alex Black,Completed,2023-07-22,2023-07-22 20:00:00,9.763355135893052
130,Software Development,Marketing,Coding,7,672,Charlie Brown,Pending,2023-10-29,,2.084208130459176
793,Employee Recruitment,Finance,Receive Invoice,12,1116,Alex Green,In Progress,2023-10-25,,9.767527495301598
338,Customer Onboarding,Finance,Approve Invoice,10,140,Jane White,Pending,2023-10-03,,8.341392153047096
659,Invoice Processing,Marketing,Job Posting,2,136,Charlie Smith,In Progress,2023-09-08,,4.447160668837277
624,Employee Recruitment,Finance,Testing,19,1425,Charlie White,In Progress,2023-07-05,,5.5033656386274385
699,Product Launch,Sales,Coding,3,141,Charlie Brown,In Progress,2023-04-11,,8.582669889584425
232,Software Development,HR,Product Design,19,304,Alice Green,Completed,2023-07-14,2023-07-14 19:00:00,6.0730581288952346
773,Product Launch,Finance,Receive Invoice,20,700,Alex Smith,Completed,2023-05-14,2023-05-14 20:00:00,0.3295773959598969
213,Employee Recruitment,Marketing,Testing,13,689,Jane Black,Completed,2023-02-13,2023-02-13 13:00:00,4.562121484031615
784,Product Launch,Sales,Receive Invoice,19,361,Charlie White,In Progress,2023-12-29,,8.492077472300265
678,Invoice Processing,Sales,Requirements Gathering,13,442,Alex Brown,In Progress,2023-04-22,,0.5176703860664733
222,Invoice Processing,Sales,Collect Documents,15,1110,John Smith,Completed,2023-06-06,2023-06-06 15:00:00,3.803557359102548
24,Product Launch,Sales,Receive Invoice,6,558,Charlie Brown,Pending,2023-06-06,,5.081890675316494
867,Customer Onboarding,IT,Conduct Interviews,13,1287,Alice Smith,Pending,2023-10-29,,0.10803531985945414
865,Invoice Processing,Sales,Initial Contact,9,531,Jane White,Completed,2023-09-12,2023-09-12 09:00:00,9.854580356131693
96,Employee Recruitment,Sales,Review Documents,15,1305,Jane Brown,Completed,2023-09-22,2023-09-22 15:00:00,2.723174086684983
552,Customer Onboarding,Finance,Initial Contact,10,480,Alice Brown,Completed,2023-07-28,2023-07-28 10:00:00,6.243389734418031
914,Employee Recruitment,HR,Job Posting,16,272,Jane Doe,Pending,2023-07-21,,7.796264888187553
940,Customer Onboarding,Finance,Screen Candidates,5,55,Jane Black,Pending,2023-09-17,,3.394928580327817
587,Invoice Processing,Finance,Initial Contact,10,290,Charlie Doe,In Progress,2023-06-25,,1.0801279784544981
937,Product Launch,Marketing,Product Design,16,880,Charlie Doe,In Progress,2023-03-27,,3.4147259879569534
938,Customer Onboarding,Marketing,Approve Invoice,11,462,Alex Black,Completed,2023-10-03,2023-10-03 11:00:00,6.58452810631041
536,Invoice Processing,Finance,Coding,4,208,Bob Green,Completed,2023-12-20,2023-12-20 04:00:00,0.08507356851395143
259,Invoice Processing,Sales,Collect Documents,18,936,Alex Doe,Pending,2023-10-28,,2.7937804171667393
623,Employee Recruitment,IT,Approve Invoice,9,711,Bob Smith,Pending,2023-04-06,,6.956585141099488
410,Customer Onboarding,Marketing,Job Posting,9,468,Jane Doe,In Progress,2023-03-25,,0.4750740439889223
234,Customer Onboarding,Sales,Job Posting,8,320,John White,In Progress,2023-08-10,,9.933848269153765
861,Product Launch,Sales,Review Documents,11,1067,Alex Green,Pending,2023-04-25,,5.683251050335273
573,Product Launch,IT,Initial Contact,16,1136,Alice White,In Progress,2023-08-15,,7.813603761086552
337,Software Development,Marketing,Screen Candidates,5,485,Jane Green,Pending,2023-03-01,,2.8566890848754944
526,Invoice Processing,HR,Launch Campaign,19,1634,Charlie Doe,Completed,2023-07-13,2023-07-13 19:00:00,2.3877142782994665
857,Software Development,HR,Verify Invoice,2,180,Jane Green,Completed,2023-05-03,2023-05-03 02:00:00,8.148651918583935
686,Software Development,IT,Market Research,5,155,Bob Doe,In Progress,2023-05-02,,9.151782519863215
125,Software Development,HR,Requirements Gathering,13,1118,Bob Brown,Completed,2023-12-02,2023-12-02 13:00:00,5.512412858670154
361,Employee Recruitment,IT,Requirements Gathering,9,90,Jane Brown,Pending,2023-09-17,,5.014353077627749
348,Employee Recruitment,Marketing,Verify Invoice,1,27,John Brown,Pending,2023-08-27,,8.40210834356715
453,Customer Onboarding,IT,Verify Invoice,14,686,John Green,Pending,2023-07-20,,8.407436119171429
789,Invoice Processing,Finance,Launch Campaign,15,1395,Bob Brown,In Progress,2023-05-20,,5.435393630318214
248,Customer Onboarding,Sales,Conduct Interviews,9,585,Charlie Green,Completed,2023-08-18,2023-08-18 09:00:00,7.900213303246646
1,Customer Onboarding,HR,Product Design,14,588,Alice Green,Completed,2023-04-03,2023-04-03 14:00:00,4.215159553334217
156,Customer Onboarding,HR,Testing,20,200,John Smith,Completed,2023-10-31,2023-10-31 20:00:00,0.3153988113292405
334,Employee Recruitment,Sales,Initial Contact,2,78,Alex Green,In Progress,2023-12-08,,8.206416561697132
172,Customer Onboarding,HR,Product Design,1,13,Alice Black,Pending,2023-02-09,,7.736173493069599
518,Customer Onboarding,Finance,Approve Invoice,17,1700,Bob Doe,In Progress,2023-05-02,,9.792486639322938
829,Customer Onboarding,IT,Verify Invoice,1,22,Charlie Green,Pending,2023-03-21,,7.977779107595888
546,Product Launch,Sales,Collect Documents,14,322,Alice Smith,Pending,2023-08-06,,0.12900517143922707
340,Product Launch,Marketing,Collect Documents,3,147,Bob Smith,Completed,2023-01-19,2023-01-19 03:00:00,5.167270636655599
560,Employee Recruitment,HR,Approve Invoice,8,168,Charlie Green,Pending,2023-10-04,,0.8109836150852368
490,Product Launch,Finance,Review Documents,1,53,John Smith,Pending,2023-04-13,,0.9725371065125776
86,Customer Onboarding,Sales,Receive Invoice,14,910,Bob Green,Pending,2023-10-09,,3.7291035344214727
914,Employee Recruitment,HR,Market Research,10,160,Charlie White,Completed,2023-02-20,2023-02-20 10:00:00,7.974059478357952
186,Invoice Processing,IT,Review Documents,19,342,John Brown,Pending,2023-03-22,,1.6879474276982365
911,Customer Onboarding,IT,Product Design,7,245,Charlie Doe,Completed,2023-11-11,2023-11-11 07:00:00,8.087688571585874
58,Customer Onboarding,Sales,Job Posting,20,500,Bob Black,In Progress,2023-03-16,,6.454882854966225
730,Invoice Processing,Sales,Review Documents,4,84,John Black,Pending,2023-08-01,,7.276980817587043
36,Employee Recruitment,Sales,Launch Campaign,4,332,John Brown,Completed,2023-11-23,2023-11-23 04:00:00,3.313383688072026
78,Software Development,Marketing,Review Documents,4,132,Alice Smith,Pending,2023-01-23,,3.8470731351253304
113,Employee Recruitment,Finance,Review Documents,10,950,Jane Doe,In Progress,2023-02-11,,1.721812251331294
757,Customer Onboarding,Sales,Requirements Gathering,19,456,Alice Green,In Progress,2023-04-15,,3.2254109109854934
712,Invoice Processing,Finance,Screen Candidates,19,1007,Charlie White,Pending,2023-07-06,,0.3515205691706347
850,Product Launch,Marketing,Receive Invoice,19,893,Jane Green,Completed,2023-11-03,2023-11-03 19:00:00,5.334344647073911
401,Invoice Processing,Finance,Receive Invoice,19,247,Alice White,Completed,2023-01-10,2023-01-10 19:00:00,1.7759954789375898
187,Software Development,Sales,Approve Invoice,15,1140,Alice Doe,Completed,2023-10-10,2023-10-10 15:00:00,9.354056080047453
322,Invoice Processing,HR,Collect Documents,16,768,Jane Smith,Completed,2023-05-23,2023-05-23 16:00:00,2.3662267921833804
592,Customer Onboarding,Marketing,Launch Campaign,9,333,Alice White,In Progress,2023-06-29,,0.08396322629744102
918,Product Launch,Marketing,Conduct Interviews,8,144,Bob Green,Completed,2023-05-09,2023-05-09 08:00:00,6.175861150043137
833,Software Development,IT,Collect Documents,6,102,Alex Green,Pending,2023-09-02,,7.485293324010399
742,Invoice Processing,Marketing,Verify Invoice,5,385,Alice Green,Completed,2023-04-26,2023-04-26 05:00:00,1.9680014666691703
457,Invoice Processing,HR,Job Posting,5,175,Jane Green,Completed,2023-08-24,2023-08-24 05:00:00,1.2614332627068114
980,Software Development,Sales,Product Design,5,430,Charlie Black,In Progress,2023-01-17,,2.8579031582656613
147,Employee Recruitment,Marketing,Product Design,16,752,Bob Smith,Completed,2023-05-09,2023-05-09 16:00:00,6.546388837295179
149,Software Development,Sales,Coding,19,1330,Alice Brown,Completed,2023-08-16,2023-08-16 19:00:00,6.7833082342403825
26,Invoice Processing,IT,Coding,4,288,Bob White,Completed,2023-05-25,2023-05-25 04:00:00,3.9081722389360127
712,Product Launch,Marketing,Collect Documents,15,945,Charlie Green,Pending,2023-03-09,,8.404177724880245
331,Customer Onboarding,Marketing,Launch Campaign,20,1560,Bob Smith,Completed,2023-01-06,2023-01-06 20:00:00,5.148931408671567
397,Invoice Processing,Sales,Screen Candidates,4,116,Bob Brown,Completed,2023-12-07,2023-12-07 04:00:00,3.847688034238713
485,Customer Onboarding,HR,Product Design,15,975,Alex White,In Progress,2023-12-18,,1.9775061851174969
744,Employee Recruitment,Sales,Review Documents,7,420,Bob White,Completed,2023-03-23,2023-03-23 07:00:00,4.3754292080972546
782,Product Launch,Finance,Testing,8,544,Jane Green,Pending,2023-04-01,,0.45503823622340067
492,Employee Recruitment,HR,Conduct Interviews,9,414,Alex White,Completed,2023-10-14,2023-10-14 09:00:00,2.1600783059192574
147,Software Development,IT,Initial Contact,17,1122,Alice Black,Completed,2023-04-26,2023-04-26 17:00:00,3.4907909561033557
178,Employee Recruitment,IT,Verify Invoice,6,348,Alice Brown,Pending,2023-07-23,,1.5338196120376424
812,Employee Recruitment,Marketing,Review Documents,2,130,Bob Smith,Completed,2023-12-22,2023-12-22 02:00:00,0.5176807460179156
991,Product Launch,HR,Screen Candidates,14,1302,Bob White,Pending,2023-03-17,,8.100029421897242
919,Customer Onboarding,HR,Coding,2,70,Bob Smith,In Progress,2023-02-26,,1.083237618964169
480,Product Launch,HR,Screen Candidates,17,1207,Jane Green,In Progress,2023-04-12,,1.6537108895712704
102,Product Launch,Marketing,Market Research,16,592,Charlie Doe,In Progress,2023-04-19,,7.9841679996009844
182,Product Launch,HR,Receive Invoice,16,928,Alice White,Completed,2023-03-30,2023-03-30 16:00:00,8.276926532895562
791,Customer Onboarding,IT,Collect Documents,1,42,Charlie Black,Pending,2023-06-07,,0.17750528633452167
606,Employee Recruitment,HR,Market Research,15,1395,John Black,Pending,2023-02-25,,0.014445551044834914
993,Software Development,Sales,Initial Contact,5,135,Alice Brown,Pending,2023-10-30,,5.636246746295854
108,Invoice Processing,Finance,Market Research,8,400,Alex White,Completed,2023-02-09,2023-02-09 08:00:00,0.8008237569670373
371,Employee Recruitment,HR,Receive Invoice,10,920,Charlie Brown,Pending,2023-02-24,,8.202078799206387
214,Invoice Processing,IT,Collect Documents,1,99,Alice Smith,In Progress,2023-08-27,,8.554875041345912
616,Invoice Processing,HR,Requirements Gathering,16,1520,Alex Doe,Completed,2023-02-16,2023-02-16 16:00:00,0.35069821474344454
429,Customer Onboarding,Sales,Verify Invoice,14,1386,Jane Doe,In Progress,2023-02-20,,9.400403705687847
594,Employee Recruitment,Finance,Receive Invoice,10,360,John Doe,Completed,2023-04-13,2023-04-13 10:00:00,9.18776033179052
894,Invoice Processing,HR,Review Documents,4,316,Alice Green,Completed,2023-06-28,2023-06-28 04:00:00,0.656103581597477
300,Invoice Processing,Sales,Verify Invoice,16,1104,Bob Green,Pending,2023-06-20,,8.341596304159577
54,Employee Recruitment,Finance,Screen Candidates,6,114,Jane Green,Pending,2023-08-31,,5.745876985289765
534,Customer Onboarding,Marketing,Testing,15,540,Charlie Green,Pending,2023-05-22,,2.396241086578086
771,Software Development,HR,Product Design,7,224,Bob Smith,Pending,2023-06-22,,5.840814757484721
38,Customer Onboarding,IT,Launch Campaign,11,638,Bob Doe,Pending,2023-01-26,,2.942343537110763
38,Customer Onboarding,IT,Requirements Gathering,10,920,Alex Doe,In Progress,2023-11-02,,4.983749322069642
389,Employee Recruitment,IT,Approve Invoice,13,1248,John Black,Completed,2023-03-30,2023-03-30 13:00:00,2.248852692684369
961,Customer Onboarding,HR,Launch Campaign,11,825,Alice Smith,Completed,2023-06-21,2023-06-21 11:00:00,9.785046393657256
861,Invoice Processing,IT,Review Documents,8,320,Bob Brown,In Progress,2023-02-21,,8.052430647011098
921,Employee Recruitment,Finance,Receive Invoice,7,420,Charlie White,In Progress,2023-10-30,,6.572907966053645
820,Software Development,Marketing,Receive Invoice,6,312,John Green,Pending,2023-09-05,,5.642276228605706
777,Customer Onboarding,Finance,Product Design,6,510,Bob Green,Pending,2023-01-07,,3.808794195243046
521,Software Development,Sales,Coding,7,70,Alex Doe,In Progress,2023-12-04,,7.006277265229768
75,Employee Recruitment,Finance,Requirements Gathering,17,1241,Alex Smith,Completed,2023-12-18,2023-12-18 17:00:00,1.6522709444647576
476,Software Development,Finance,Collect Documents,2,126,John Black,In Progress,2023-06-10,,1.2984419606411624
284,Customer Onboarding,Finance,Job Posting,13,871,Alex White,Pending,2023-08-08,,9.08790249965856
516,Invoice Processing,Marketing,Screen Candidates,10,740,Bob Smith,Completed,2023-01-14,2023-01-14 10:00:00,2.5100597210463205
404,Product Launch,Marketing,Approve Invoice,20,1240,Charlie Black,In Progress,2023-01-11,,7.408691458316645
637,Software Development,HR,Initial Contact,13,1287,Jane Doe,Pending,2023-11-20,,2.8115620505194694
5,Software Development,IT,Approve Invoice,3,159,John White,Pending,2023-02-22,,1.6403796934060066
546,Customer Onboarding,Sales,Job Posting,5,305,Alice Black,In Progress,2023-10-03,,6.843699332361933
776,Customer Onboarding,HR,Collect Documents,5,60,Alex Smith,In Progress,2023-05-05,,6.127745220257522
994,Software Development,HR,Product Design,18,1692,Charlie Smith,Pending,2023-09-22,,8.62218696475149
416,Product Launch,HR,Approve Invoice,8,512,John Smith,In Progress,2023-12-18,,1.2208606701359659
255,Product Launch,HR,Testing,20,800,Alex Black,Pending,2023-05-24,,1.3175922638054682
696,Employee Recruitment,IT,Conduct Interviews,2,80,Charlie White,Completed,2023-10-25,2023-10-25 02:00:00,5.771282242644203
376,Customer Onboarding,IT,Product Design,7,252,Alex Black,Completed,2023-04-24,2023-04-24 07:00:00,0.9863852652227434
161,Product Launch,HR,Initial Contact,7,623,Jane Doe,In Progress,2023-03-17,,9.402910824472512
